"player","BBRefID","BBRefBirthDate","season","pos","age","tm","g","gs","mp"
"Seth Curry","curryse01","1990-08-23","2014","PG",23,"CLE",1,0,9
"Shabazz Muhammad","muhamsh01","1992-11-13","2016","SF",23,"MIN",82,0,1682
"Shabazz Muhammad","muhamsh01","1992-11-13","2015","SG",22,"MIN",38,13,866
"Shabazz Muhammad","muhamsh01","1992-11-13","2014","SG",21,"MIN",37,0,290
"Shabazz Muhammad","muhamsh01","1992-11-13","2017","SF",24,"MIN",78,1,1516
"Shabazz Muhammad","muhamsh01","1992-11-13","2018","SG",25,"MIL",11,0,117
"Shabazz Muhammad","muhamsh01","1992-11-13","2018","SF",25,"MIN",32,2,301
"Shabazz Napier","napiesh01","1991-07-14","2017","PG",25,"POR",53,2,512
"Shabazz Napier","napiesh01","1991-07-14","2018","PG",26,"POR",74,10,1535
"Shabazz Napier","napiesh01","1991-07-14","2020","PG",28,"WAS",20,10,488
"Shabazz Napier","napiesh01","1991-07-14","2016","PG",24,"ORL",55,0,600
"Shabazz Napier","napiesh01","1991-07-14","2020","PG",28,"MIN",36,22,856
"Shabazz Napier","napiesh01","1991-07-14","2015","PG",23,"MIA",51,10,1012
"Shabazz Napier","napiesh01","1991-07-14","2019","PG",27,"BRK",56,2,983
"Shai Gilgeous-Alexander","gilgesh01","1998-07-12","2019","PG",20,"LAC",82,73,2174
"Shai Gilgeous-Alexander","gilgesh01","1998-07-12","2021","SG",22,"OKC",35,35,1180
"Shai Gilgeous-Alexander","gilgesh01","1998-07-12","2020","SG",21,"OKC",70,70,2428
"Shake Milton","miltosh01","1996-09-26","2021","SG",24,"PHI",63,4,1461
"Shake Milton","miltosh01","1996-09-26","2019","SG",22,"PHI",20,0,268
"Shake Milton","miltosh01","1996-09-26","2020","SG",23,"PHI",40,24,805
"Shammond Williams","willish01","1975-04-05","2004","SG",28,"ORL",37,2,525
"Shammond Williams","willish01","1975-04-05","2003","PG",27,"BOS",51,2,1169
"Shammond Williams","willish01","1975-04-05","2003","PG",27,"DEN",27,9,712
"Shammond Williams","willish01","1975-04-05","2002","SG",26,"SEA",50,2,603
"Shammond Williams","willish01","1975-04-05","2000","PG",24,"SEA",43,5,517
"Shammond Williams","willish01","1975-04-05","1999","PG",23,"ATL",2,0,4
"Shammond Williams","willish01","1975-04-05","2007","PG",31,"LAL",30,0,345
"Shammond Williams","willish01","1975-04-05","2001","PG",25,"SEA",69,6,1238
"Shammond Williams","willish01","1975-04-05","2004","PG",28,"NOH",16,2,238
"Shamorie Ponds","pondssh01","1998-06-29","2020","PG",21,"TOR",4,0,11
"Shandon Anderson","andersh01","1973-12-31","2000","SF",26,"HOU",82,82,2700
"Shandon Anderson","andersh01","1973-12-31","1999","SG",25,"UTA",50,2,1072
"Shandon Anderson","andersh01","1973-12-31","2005","SF",31,"MIA",65,5,1151
"Shandon Anderson","andersh01","1973-12-31","2002","SG",28,"NYK",82,6,1596
"Shandon Anderson","andersh01","1973-12-31","1997","SG",23,"UTA",65,0,1066
"Shandon Anderson","andersh01","1973-12-31","1998","SG",24,"UTA",82,2,1602
"Shandon Anderson","andersh01","1973-12-31","2003","SF",29,"NYK",82,9,1731
"Shandon Anderson","andersh01","1973-12-31","2006","SF",32,"MIA",48,1,638
"Shandon Anderson","andersh01","1973-12-31","2001","SG",27,"HOU",82,82,2396
"Shandon Anderson","andersh01","1973-12-31","2005","SG",31,"NYK",1,0,20
"Shandon Anderson","andersh01","1973-12-31","2004","SG",30,"NYK",80,37,1974
"Shane Battier","battish01","1978-09-09","2011","SF",32,"HOU",59,59,1818
"Shane Battier","battish01","1978-09-09","2011","SF",32,"MEM",23,0,557
"Shane Battier","battish01","1978-09-09","2003","SF",24,"MEM",78,47,2383
"Shane Battier","battish01","1978-09-09","2013","SF",34,"MIA",72,20,1786
"Shane Battier","battish01","1978-09-09","2010","SG",31,"HOU",67,62,2168
"Shane Battier","battish01","1978-09-09","2014","SF",35,"MIA",73,56,1468
"Shane Battier","battish01","1978-09-09","2009","SG",30,"HOU",60,59,2031
"Shane Battier","battish01","1978-09-09","2002","SF",23,"MEM",78,78,3097
"Shane Battier","battish01","1978-09-09","2007","SF",28,"HOU",82,82,2988
"Shane Battier","battish01","1978-09-09","2004","SF",25,"MEM",79,1,1947
"Shane Battier","battish01","1978-09-09","2006","SF",27,"MEM",81,81,2839
"Shane Battier","battish01","1978-09-09","2012","SF",33,"MIA",65,10,1499
"Shane Battier","battish01","1978-09-09","2008","SF",29,"HOU",80,78,2907
"Shane Battier","battish01","1978-09-09","2005","SG",26,"MEM",80,72,2516
"Shane Edwards","edwarsh01","1987-05-31","2014","SF",26,"CLE",2,0,12
"Shane Heal","healsh01","1970-09-06","1997","PG",26,"MIN",43,0,236
"Shane Heal","healsh01","1970-09-06","2004","PG",33,"SAS",6,0,72
"Shane Larkin","larkish01","1992-10-02","2015","PG",22,"NYK",76,22,1865
"Shane Larkin","larkish01","1992-10-02","2018","PG",25,"BOS",54,2,775
"Shane Larkin","larkish01","1992-10-02","2014","PG",21,"DAL",48,0,489
"Shane Larkin","larkish01","1992-10-02","2016","PG",23,"BRK",78,17,1751
"Shannon Brown","brownsh01","1985-11-29","2010","SG",24,"LAL",82,7,1700
"Shannon Brown","brownsh01","1985-11-29","2014","SG",28,"NYK",19,0,148
"Shannon Brown","brownsh01","1985-11-29","2014","SG",28,"SAS",10,1,103
"Shannon Brown","brownsh01","1985-11-29","2015","SG",29,"MIA",5,2,89
"Shannon Brown","brownsh01","1985-11-29","2013","SG",27,"PHO",59,22,1402
"Shannon Brown","brownsh01","1985-11-29","2012","SG",26,"PHO",59,19,1400
"Shannon Brown","brownsh01","1985-11-29","2007","SG",21,"CLE",23,5,202
"Shannon Brown","brownsh01","1985-11-29","2008","SG",22,"CHI",6,0,22
"Shannon Brown","brownsh01","1985-11-29","2011","SG",25,"LAL",82,0,1568
"Shannon Brown","brownsh01","1985-11-29","2009","SG",23,"LAL",18,0,136
"Shannon Brown","brownsh01","1985-11-29","2009","SG",23,"CHA",30,0,341
"Shannon Brown","brownsh01","1985-11-29","2008","SG",22,"CLE",15,4,218
"Shaquille Harrison","harrish01","1993-10-06","2020","SG",26,"CHI",43,10,484
"Shaquille Harrison","harrish01","1993-10-06","2018","PG",24,"PHO",23,2,384
"Shaquille Harrison","harrish01","1993-10-06","2021","SG",27,"DEN",17,0,277
"Shaquille Harrison","harrish01","1993-10-06","2021","SG",27,"UTA",17,0,56
"Shaquille Harrison","harrish01","1993-10-06","2019","SG",25,"CHI",73,11,1430
"Shaquille O'Neal","onealsh01","1972-03-06","2001","C",28,"LAL",74,74,2924
"Shaquille O'Neal","onealsh01","1972-03-06","1998","C",25,"LAL",60,57,2175
"Shaquille O'Neal","onealsh01","1972-03-06","1996","C",23,"ORL",54,52,1946
"Shaquille O'Neal","onealsh01","1972-03-06","1994","C",21,"ORL",81,81,3224
"Shaquille O'Neal","onealsh01","1972-03-06","2005","C",32,"MIA",73,73,2492
"Shaquille O'Neal","onealsh01","1972-03-06","1995","C",22,"ORL",79,79,2923
"Shaquille O'Neal","onealsh01","1972-03-06","1999","C",26,"LAL",49,49,1705
"Shaquille O'Neal","onealsh01","1972-03-06","2007","C",34,"MIA",40,39,1135
"Shaquille O'Neal","onealsh01","1972-03-06","2002","C",29,"LAL",67,66,2422
"Shaquille O'Neal","onealsh01","1972-03-06","2003","C",30,"LAL",67,66,2535
"Shaquille O'Neal","onealsh01","1972-03-06","2008","C",35,"MIA",33,33,945
"Shaquille O'Neal","onealsh01","1972-03-06","2006","C",33,"MIA",59,58,1806
"Shaquille O'Neal","onealsh01","1972-03-06","2000","C",27,"LAL",79,79,3163
"Shaquille O'Neal","onealsh01","1972-03-06","2010","C",37,"CLE",53,53,1240
"Shaquille O'Neal","onealsh01","1972-03-06","2004","C",31,"LAL",67,67,2464
"Shaquille O'Neal","onealsh01","1972-03-06","2009","C",36,"PHO",75,75,2252
"Shaquille O'Neal","onealsh01","1972-03-06","2011","C",38,"BOS",37,36,752
"Shaquille O'Neal","onealsh01","1972-03-06","1993","C",20,"ORL",81,81,3071
"Shaquille O'Neal","onealsh01","1972-03-06","2008","C",35,"PHO",28,28,803
"Shaquille O'Neal","onealsh01","1972-03-06","1997","C",24,"LAL",51,51,1941
"Shareef Abdur-Rahim","abdursh01","1976-12-11","1998","SF",21,"VAN",82,82,2950
"Shareef Abdur-Rahim","abdursh01","1976-12-11","1997","PF",20,"VAN",80,71,2802
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2006","PF",29,"SAC",72,30,1961
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2008","PF",31,"SAC",6,0,51
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2004","PF",27,"POR",32,3,728
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2002","PF",25,"ATL",77,77,2980
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2004","PF",27,"ATL",53,53,1956
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2007","C",30,"SAC",80,45,2015
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2003","PF",26,"ATL",81,81,3087
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2000","SF",23,"VAN",82,82,3223
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2001","SF",24,"VAN",81,81,3241
"Shareef Abdur-Rahim","abdursh01","1976-12-11","2005","PF",28,"POR",54,49,1867
"Shareef Abdur-Rahim","abdursh01","1976-12-11","1999","SF",22,"VAN",50,50,2021
"Sharone Wright","wrighsh01","1973-01-30","1996","C",23,"TOR",11,6,298
"Sharone Wright","wrighsh01","1973-01-30","1998","C",25,"TOR",7,0,44
"Sharone Wright","wrighsh01","1973-01-30","1997","C",24,"TOR",60,28,1009
"Sharone Wright","wrighsh01","1973-01-30","1995","C",22,"PHI",79,49,2044
"Sharone Wright","wrighsh01","1973-01-30","1996","C",23,"PHI",46,32,1136
"Sharrod Ford","fordsh02","1982-01-09","2006","PF",24,"PHO",3,0,13
"Shaun Livingston","livinsh01","1985-09-11","2007","PG",21,"LAC",54,31,1611
"Shaun Livingston","livinsh01","1985-09-11","2012","SG",26,"MIL",58,27,1092
"Shaun Livingston","livinsh01","1985-09-11","2009","PG",23,"MIA",4,0,41
"Shaun Livingston","livinsh01","1985-09-11","2010","PG",24,"WAS",26,18,666
"Shaun Livingston","livinsh01","1985-09-11","2014","PG",28,"BRK",76,54,1974
"Shaun Livingston","livinsh01","1985-09-11","2019","PG",33,"GSW",64,0,967
"Shaun Livingston","livinsh01","1985-09-11","2009","PG",23,"OKC",8,1,190
"Shaun Livingston","livinsh01","1985-09-11","2017","PG",31,"GSW",76,3,1345
"Shaun Livingston","livinsh01","1985-09-11","2015","PG",29,"GSW",78,2,1468
"Shaun Livingston","livinsh01","1985-09-11","2016","PG",30,"GSW",78,3,1520
"Shaun Livingston","livinsh01","1985-09-11","2010","PG",24,"OKC",10,0,130
"Shaun Livingston","livinsh01","1985-09-11","2005","PG",19,"LAC",30,15,814
"Shaun Livingston","livinsh01","1985-09-11","2013","PG",27,"CLE",49,12,1135
"Shaun Livingston","livinsh01","1985-09-11","2013","PG",27,"WAS",17,4,320
"Shaun Livingston","livinsh01","1985-09-11","2018","PG",32,"GSW",71,7,1129
"Shaun Livingston","livinsh01","1985-09-11","2011","PG",25,"CHA",73,0,1261
"Shaun Livingston","livinsh01","1985-09-11","2006","PG",20,"LAC",61,14,1525
"Shavlik Randolph","randosh01","1983-11-24","2010","PF",26,"POR",3,0,6
"Shavlik Randolph","randosh01","1983-11-24","2015","PF",31,"PHO",16,0,101
"Shavlik Randolph","randosh01","1983-11-24","2010","PF",26,"MIA",3,0,47
"Shavlik Randolph","randosh01","1983-11-24","2015","PF",31,"BOS",5,0,25
"Shavlik Randolph","randosh01","1983-11-24","2008","PF",24,"PHI",9,0,27
"Shavlik Randolph","randosh01","1983-11-24","2013","PF",29,"BOS",16,0,198
"Shavlik Randolph","randosh01","1983-11-24","2014","PF",30,"PHO",14,0,95
"Shavlik Randolph","randosh01","1983-11-24","2007","PF",23,"PHI",13,6,179
"Shavlik Randolph","randosh01","1983-11-24","2009","PF",25,"POR",10,0,37
"Shavlik Randolph","randosh01","1983-11-24","2006","PF",22,"PHI",57,1,487
"Shawn Bradley","bradlsh01","1972-03-22","1995","C",22,"PHI",82,59,2365
"Shawn Bradley","bradlsh01","1972-03-22","1997","C",24,"DAL",33,32,1060
"Shawn Bradley","bradlsh01","1972-03-22","2003","C",30,"DAL",81,39,1731
"Shawn Bradley","bradlsh01","1972-03-22","1998","C",25,"DAL",64,46,1822
"Shawn Bradley","bradlsh01","1972-03-22","2002","C",29,"DAL",53,16,757
"Shawn Bradley","bradlsh01","1972-03-22","2001","C",28,"DAL",82,35,2001
"Shawn Bradley","bradlsh01","1972-03-22","2005","C",32,"DAL",77,14,885
"Shawn Bradley","bradlsh01","1972-03-22","2000","C",27,"DAL",77,54,1901
"Shawn Bradley","bradlsh01","1972-03-22","1994","C",21,"PHI",49,45,1385
"Shawn Bradley","bradlsh01","1972-03-22","1996","C",23,"NJN",67,57,1995
"Shawn Bradley","bradlsh01","1972-03-22","1997","C",24,"NJN",40,38,1228
"Shawn Bradley","bradlsh01","1972-03-22","2004","C",31,"DAL",66,5,773
"Shawn Bradley","bradlsh01","1972-03-22","1999","C",26,"DAL",49,33,1294
"Shawn Bradley","bradlsh01","1972-03-22","1996","C",23,"PHI",12,11,334
"Shawn Kemp","kempsh01","1969-11-26","1992","PF",22,"SEA",64,23,1808
"Shawn Kemp","kempsh01","1969-11-26","1998","PF",28,"CLE",80,80,2769
"Shawn Kemp","kempsh01","1969-11-26","1993","PF",23,"SEA",78,68,2582
"Shawn Kemp","kempsh01","1969-11-26","2003","C",33,"ORL",79,55,1633
"Shawn Kemp","kempsh01","1969-11-26","1994","PF",24,"SEA",79,73,2597
"Shawn Kemp","kempsh01","1969-11-26","1997","PF",27,"SEA",81,75,2750
"Shawn Kemp","kempsh01","1969-11-26","1991","PF",21,"SEA",81,66,2442
"Shawn Kemp","kempsh01","1969-11-26","1995","PF",25,"SEA",82,79,2679
"Shawn Kemp","kempsh01","1969-11-26","2001","PF",31,"POR",68,3,1083
"Shawn Kemp","kempsh01","1969-11-26","1999","PF",29,"CLE",42,42,1475
"Shawn Kemp","kempsh01","1969-11-26","1996","PF",26,"SEA",79,76,2631
"Shawn Kemp","kempsh01","1969-11-26","1990","PF",20,"SEA",81,1,1120
"Shawn Kemp","kempsh01","1969-11-26","2002","PF",32,"POR",75,5,1232
"Shawn Kemp","kempsh01","1969-11-26","2000","C",30,"CLE",82,82,2492
"Shawn Long","longsh01","1993-01-29","2017","C",24,"PHI",18,0,234
"Shawn Marion","mariosh01","1978-05-07","2009","SF",30,"MIA",42,41,1516
"Shawn Marion","mariosh01","1978-05-07","2013","PF",34,"DAL",67,67,2010
"Shawn Marion","mariosh01","1978-05-07","2009","SF",30,"TOR",27,27,954
"Shawn Marion","mariosh01","1978-05-07","2001","SF",22,"PHO",79,79,2857
"Shawn Marion","mariosh01","1978-05-07","2012","SF",33,"DAL",63,63,1919
"Shawn Marion","mariosh01","1978-05-07","2003","SF",24,"PHO",81,81,3373
"Shawn Marion","mariosh01","1978-05-07","2005","PF",26,"PHO",81,81,3146
"Shawn Marion","mariosh01","1978-05-07","2007","SF",28,"PHO",80,80,3010
"Shawn Marion","mariosh01","1978-05-07","2002","SF",23,"PHO",81,81,3109
"Shawn Marion","mariosh01","1978-05-07","2014","SF",35,"DAL",76,76,2409
"Shawn Marion","mariosh01","1978-05-07","2011","SF",32,"DAL",80,27,2253
"Shawn Marion","mariosh01","1978-05-07","2010","SF",31,"DAL",75,75,2385
"Shawn Marion","mariosh01","1978-05-07","2000","SF",21,"PHO",51,38,1260
"Shawn Marion","mariosh01","1978-05-07","2008","PF",29,"PHO",47,47,1713
"Shawn Marion","mariosh01","1978-05-07","2015","SF",36,"CLE",57,24,1101
"Shawn Marion","mariosh01","1978-05-07","2004","SF",25,"PHO",79,79,3217
"Shawn Marion","mariosh01","1978-05-07","2006","PF",27,"PHO",81,81,3263
"Shawn Marion","mariosh01","1978-05-07","2008","PF",29,"MIA",16,15,602
"Shawn Respert","respesh01","1972-02-06","1996","SG",23,"MIL",62,0,845
"Shawn Respert","respesh01","1972-02-06","1998","SG",25,"TOR",47,4,696
"Shawn Respert","respesh01","1972-02-06","1997","SG",24,"TOR",27,0,412
"Shawn Respert","respesh01","1972-02-06","1998","SG",25,"DAL",10,0,215
"Shawn Respert","respesh01","1972-02-06","1999","SG",26,"PHO",12,1,99
"Shawn Respert","respesh01","1972-02-06","1997","SG",24,"MIL",14,0,83
"Shawne Williams","willish03","1986-02-16","2015","SF",28,"DET",19,0,163
"Shawne Williams","willish03","1986-02-16","2011","PF",24,"NYK",64,11,1323
"Shawne Williams","willish03","1986-02-16","2008","SF",21,"IND",65,3,967
"Shawne Williams","willish03","1986-02-16","2009","SF",22,"DAL",15,0,170
"Shawne Williams","willish03","1986-02-16","2015","SF",28,"MIA",44,22,924
"Shawne Williams","willish03","1986-02-16","2014","PF",27,"LAL",36,13,751
"Shawne Williams","willish03","1986-02-16","2007","SG",20,"IND",46,3,556
"Shawne Williams","willish03","1986-02-16","2012","SF",25,"NJN",25,6,514
"Shawnelle Scott","scottsh01","1972-06-16","1997","C",24,"CLE",16,0,50
"Shawnelle Scott","scottsh01","1972-06-16","1998","C",25,"CLE",41,0,188
"Shawnelle Scott","scottsh01","1972-06-16","2001","C",28,"SAS",27,1,144
"Shawnelle Scott","scottsh01","1972-06-16","2002","C",29,"DEN",21,10,252
"Shayne Whittington","whittsh01","1991-03-27","2016","PF",24,"IND",7,0,41
"Shayne Whittington","whittsh01","1991-03-27","2015","PF",23,"IND",20,0,108
"Shea Seals","sealssh01","1975-08-26","1998","SG",22,"LAL",4,0,9
"Shelden Williams","willish02","1983-10-21","2012","C",28,"NJN",58,35,1276
"Shelden Williams","willish02","1983-10-21","2007","PF",23,"ATL",81,31,1514
"Shelden Williams","willish02","1983-10-21","2008","PF",24,"ATL",36,0,414
"Shelden Williams","willish02","1983-10-21","2011","PF",27,"NYK",17,6,198
"Shelden Williams","willish02","1983-10-21","2009","PF",25,"MIN",15,0,207
"Shelden Williams","willish02","1983-10-21","2008","PF",24,"SAC",28,0,362
"Shelden Williams","willish02","1983-10-21","2011","PF",27,"DEN",42,32,713
"Shelden Williams","willish02","1983-10-21","2010","PF",26,"BOS",54,0,597
"Shelden Williams","willish02","1983-10-21","2009","PF",25,"SAC",30,0,305
"Sheldon Mac","mcclesh01","1992-12-21","2017","SG",24,"WAS",30,3,287
"Shelvin Mack","macksh01","1990-04-22","2015","PG",24,"ATL",55,0,833
"Shelvin Mack","macksh01","1990-04-22","2019","PG",28,"MEM",53,3,1204
"Shelvin Mack","macksh01","1990-04-22","2013","PG",22,"ATL",20,1,268
"Shelvin Mack","macksh01","1990-04-22","2018","PG",27,"ORL",69,3,1365
"Shelvin Mack","macksh01","1990-04-22","2012","PG",21,"WAS",64,0,779
"Shelvin Mack","macksh01","1990-04-22","2014","PG",23,"ATL",73,11,1490
"Shelvin Mack","macksh01","1990-04-22","2016","PG",25,"UTA",28,27,879
"Shelvin Mack","macksh01","1990-04-22","2013","PG",22,"WAS",7,2,141
"Shelvin Mack","macksh01","1990-04-22","2019","PG",28,"CHO",4,0,42
"Shelvin Mack","macksh01","1990-04-22","2017","PG",26,"UTA",55,9,1205
"Shelvin Mack","macksh01","1990-04-22","2013","SG",22,"PHI",4,0,7
"Shelvin Mack","macksh01","1990-04-22","2016","PG",25,"ATL",24,0,179
"Sherell Ford","fordsh01","1972-08-26","1996","SF",23,"SEA",28,1,139
"Sherman Douglas","douglsh01","1966-09-15","1999","PG",32,"LAC",30,19,842
"Sherman Douglas","douglsh01","1966-09-15","1992","PG",25,"MIA",5,2,98
"Sherman Douglas","douglsh01","1966-09-15","1990","PG",23,"MIA",81,66,2470
